drone/quat/w,drone/quat/x,drone/quat/y,drone/quat/z,drone/location/latitude,drone/location/longitude,drone/location/altitude_egm96amsl,drone/location/sv_count,drone/ground_distance,drone/speed/north,drone/speed/east,drone/speed/down,drone/battery_percentage,drone/animation_in_progress,drone/flying_state,drone/piloting_mode,camera/timestamp,camera/base_quat/w,camera/base_quat/x,camera/base_quat/y,camera/base_quat/z,camera/quat/w,camera/quat/x,camera/quat/y,camera/quat/z,camera/exposure_time,camera/iso_gain,camera/awb_r_gain,camera/awb_b_gain,camera/hfov,camera/vfov,links/0/wifi/goodput,links/0/wifi/quality,links/0/wifi/rssi,automation/follow_me,automation/lookat_me,automation/angle_locked,automation/animation
0.1986083984375,-0.00042724609375,0.03875732421875,-0.97930908203125,38.63493466377258,-90.22836804389954,182.34375,24,26.940673828125,-0.0234375,-0.015625,-0.05859375,76,false,FS_HOVERING,PM_MANUAL,752726884,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.9677734375,1.498291015625,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.1986083984375,-0.00042724609375,0.03875732421875,-0.97930908203125,38.63493466377258,-90.22836804389954,182.34375,24,26.940673828125,-0.0234375,-0.015625,-0.05859375,76,false,FS_HOVERING,PM_MANUAL,752726884,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.9677734375,1.498291015625,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.19903564453125,0.0045166015625,0.03948974609375,-0.9791259765625,38.63493466377258,-90.22836804389954,182.34765625,24,26.94549560546875,-0.0078125,-0.00390625,-0.0390625,76,false,FS_HOVERING,PM_MANUAL,752760249,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.19903564453125,0.0045166015625,0.03948974609375,-0.9791259765625,38.63493466377258,-90.22836804389954,182.34765625,24,26.94549560546875,-0.0078125,-0.00390625,-0.0390625,76,false,FS_HOVERING,PM_MANUAL,752760249,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.19940185546875,0.0069580078125,0.03759765625,-0.9791259765625,38.63493466377258,-90.22836804389954,182.34765625,24,26.943496704101562,0.00390625,0.00390625,-0.01953125,76,false,FS_HOVERING,PM_MANUAL,752793612,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.19940185546875,0.0069580078125,0.03759765625,-0.9791259765625,38.63493466377258,-90.22836804389954,182.34765625,24,26.943496704101562,0.00390625,0.00390625,-0.01953125,76,false,FS_HOVERING,PM_MANUAL,752793612,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.2000732421875,0.0047607421875,0.032470703125,-0.97918701171875,38.63493466377258,-90.22836804389954,182.32421875,24,26.942047119140625,0.02734375,0.0078125,0,76,false,FS_HOVERING,PM_MANUAL,752826973,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.2000732421875,0.0047607421875,0.032470703125,-0.97918701171875,38.63493466377258,-90.22836804389954,182.32421875,24,26.942047119140625,0.02734375,0.0078125,0,76,false,FS_HOVERING,PM_MANUAL,752826973,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.2008056640625,0.00091552734375,0.02838134765625,-0.97918701171875,38.63493466377258,-90.22836804389954,182.31640625,24,26.936203002929688,0.04296875,0.015625,0,76,false,FS_HOVERING,PM_MANUAL,752860335,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
0.201171875,-0.00396728515625,0.02532958984375,-0.97918701171875,38.63493466377258,-90.22836804389954,182.31640625,24,26.933883666992188,0.05859375,0.01953125,0,76,false,FS_HOVERING,PM_MANUAL,752893711,0.20233154296875,0,0,-0.979248046875,0.17950439453125,-0.4521484375,-0.0933837890625,-0.86865234375,4.98828125,174,1.94677734375,1.510986328125,1.2042771577835083,0.7377424836158752,8172,3,-65,false,false,false,ANIM_NONE
