VMetaFrameType.PROTO/drone/quat/w,VMetaFrameType.PROTO/drone/quat/x,VMetaFrameType.PROTO/drone/quat/y,VMetaFrameType.PROTO/drone/quat/z,VMetaFrameType.PROTO/drone/location/latitude,VMetaFrameType.PROTO/drone/location/longitude,VMetaFrameType.PROTO/drone/location/altitude_egm96amsl,VMetaFrameType.PROTO/drone/location/sv_count,VMetaFrameType.PROTO/drone/ground_distance,VMetaFrameType.PROTO/drone/speed/north,VMetaFrameType.PROTO/drone/speed/east,VMetaFrameType.PROTO/drone/speed/down,VMetaFrameType.PROTO/drone/battery_percentage,VMetaFrameType.PROTO/drone/animation_in_progress,VMetaFrameType.PROTO/drone/flying_state,VMetaFrameType.PROTO/drone/piloting_mode,VMetaFrameType.PROTO/camera/timestamp,VMetaFrameType.PROTO/camera/base_quat/w,VMetaFrameType.PROTO/camera/base_quat/x,VMetaFrameType.PROTO/camera/base_quat/y,VMetaFrameType.PROTO/camera/base_quat/z,VMetaFrameType.PROTO/camera/quat/w,VMetaFrameType.PROTO/camera/quat/x,VMetaFrameType.PROTO/camera/quat/y,VMetaFrameType.PROTO/camera/quat/z,VMetaFrameType.PROTO/camera/exposure_time,VMetaFrameType.PROTO/camera/iso_gain,VMetaFrameType.PROTO/camera/awb_r_gain,VMetaFrameType.PROTO/camera/awb_b_gain,VMetaFrameType.PROTO/camera/hfov,VMetaFrameType.PROTO/camera/vfov,VMetaFrameType.PROTO/links/0/wifi/goodput,VMetaFrameType.PROTO/links/0/wifi/quality,VMetaFrameType.PROTO/links/0/wifi/rssi,VMetaFrameType.PROTO/automation/follow_me,VMetaFrameType.PROTO/automation/lookat_me,VMetaFrameType.PROTO/automation/angle_locked,VMetaFrameType.PROTO/automation/animation
-0.5286865234375,0.03662109375,0.0491943359375,-0.8465576171875,38.63501596450806,-90.23070812225342,156.4921875,24,2.977935791015625,-0.06640625,-0.01171875,1.44140625,55,false,FS_FLYING,PM_MANUAL,1235655442,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.52899169921875,0.036865234375,0.052734375,-0.84613037109375,38.63501596450806,-90.23070812225342,156.44921875,24,2.9345245361328125,-0.03125,0,1.4375,55,false,FS_FLYING,PM_MANUAL,1235688800,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042089700698853,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.52899169921875,0.036865234375,0.052734375,-0.84613037109375,38.63501596450806,-90.23070812225342,156.44921875,24,2.9345245361328125,-0.03125,0,1.4375,55,false,FS_FLYING,PM_MANUAL,1235688800,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042089700698853,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.53033447265625,0.03485107421875,0.04266357421875,-0.845947265625,38.635016202926636,-90.23070955276489,156.34765625,24,2.9478607177734375,0.015625,0.00390625,1.42578125,55,false,FS_FLYING,PM_MANUAL,1235722163,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.53033447265625,0.03485107421875,0.04266357421875,-0.845947265625,38.635016202926636,-90.23070955276489,156.34765625,24,2.9478607177734375,0.015625,0.00390625,1.42578125,55,false,FS_FLYING,PM_MANUAL,1235722163,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.53265380859375,0.02972412109375,0.0283203125,-0.84527587890625,38.635016202926636,-90.23070955276489,156.28515625,24,2.8873138427734375,0.046875,0.0078125,1.41796875,55,false,FS_FLYING,PM_MANUAL,1235755526,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.53265380859375,0.02972412109375,0.0283203125,-0.84527587890625,38.635016202926636,-90.23070955276489,156.28515625,24,2.8873138427734375,0.046875,0.0078125,1.41796875,55,false,FS_FLYING,PM_MANUAL,1235755526,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.5341796875,0.02703857421875,0.02001953125,-0.8446044921875,38.635016202926636,-90.23070955276489,156.24609375,24,2.8257904052734375,0.06640625,0.00390625,1.4140625,55,false,FS_FLYING,PM_MANUAL,1235788888,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.5341796875,0.02703857421875,0.02001953125,-0.8446044921875,38.635016202926636,-90.23070955276489,156.24609375,24,2.8257904052734375,0.06640625,0.00390625,1.4140625,55,false,FS_FLYING,PM_MANUAL,1235788888,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
-0.5350341796875,0.02593994140625,0.0113525390625,-0.84429931640625,38.635016202926636,-90.23070955276489,156.203125,24,2.7811279296875,0.0859375,0,1.40625,55,false,FS_FLYING,PM_MANUAL,1235822252,-0.5325927734375,0,0,-0.8463134765625,-0.3927001953125,-0.57177734375,0.35980224609375,-0.62396240234375,4.98828125,105,1.9775390625,1.417236328125,1.2042771577835083,0.7377424836158752,9315,4,-54,false,false,false,ANIM_NONE
